mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	(Q-Qo)/C	P/W	
2	1	0	1	0	3.855199902609456E+000	-8.0418396E-001	-8.0444998E-001	0	1.000000000000000E+000	-1.3611517E-005	3.5671539E-007
2	1	0	1	0	3.875199902104214E+000	-8.0318379E-001	-8.0343038E-001	0	1.000000000000000E+000	-1.3620049E-005	3.0507033E-007
2	1	0	1	0	3.895199901598971E+000	-8.0218369E-001	-8.0241621E-001	0	1.000000000000000E+000	-1.3625883E-005	2.8204795E-007
2	1	0	1	0	3.915199901093729E+000	-8.0118370E-001	-8.0142003E-001	0	1.000000000000000E+000	-1.3631538E-005	2.9641387E-007
2	1	0	1	0	3.935199900588486E+000	-8.0018353E-001	-8.0042273E-001	0	1.000000000000000E+000	-1.3639256E-005	2.9388912E-007
2	1	0	1	0	3.955199900083244E+000	-7.9918343E-001	-7.9946166E-001	0	1.000000000000000E+000	-1.3648771E-005	3.2748099E-007
2	1	0	1	0	3.975199899578001E+000	-7.9818344E-001	-7.9844427E-001	0	1.000000000000000E+000	-1.3657226E-005	2.9647256E-007
2	1	0	1	0	3.995199899072759E+000	-7.9718333E-001	-7.9743212E-001	0	1.000000000000000E+000	-1.3661394E-005	1.8368168E-007
2	1	0	1	0	4.015199898567516E+000	-7.9618317E-001	-7.9646677E-001	0	1.000000000000000E+000	-1.3664694E-005	2.1706845E-007
2	1	0	1	0	4.035199898062274E+000	-7.9518318E-001	-7.9548645E-001	0	1.000000000000000E+000	-1.3671640E-005	3.1875024E-007
2	1	0	1	0	4.055199897557031E+000	-7.9418308E-001	-7.9446590E-001	0	1.000000000000000E+000	-1.3679586E-005	1.8943206E-007
2	1	0	1	0	4.075199897051789E+000	-7.9318297E-001	-7.9344743E-001	0	1.000000000000000E+000	-1.3685160E-005	2.1335069E-007
2	1	0	1	0	4.095199896546546E+000	-7.9218292E-001	-7.9239720E-001	0	1.000000000000000E+000	-1.3688822E-005	1.7019687E-007
2	1	0	1	0	4.115199896041304E+000	-7.9118282E-001	-7.9142964E-001	0	1.000000000000000E+000	-1.3692025E-005	1.5885618E-007
2	1	0	1	0	4.135199895536061E+000	-7.9018271E-001	-7.9042178E-001	0	1.000000000000000E+000	-1.3697154E-005	2.1989135E-007
2	1	0	1	0	4.155199895030819E+000	-7.8918260E-001	-7.8943419E-001	0	1.000000000000000E+000	-1.3704277E-005	2.2518577E-007
2	1	0	1	0	4.175199894525576E+000	-7.8818256E-001	-7.8844744E-001	0	1.000000000000000E+000	-1.3709422E-005	1.6290298E-007
2	1	0	1	0	4.195199894020334E+000	-7.8718245E-001	-7.8747565E-001	0	1.000000000000000E+000	-1.3710960E-005	9.1453387E-008
2	1	0	1	0	4.215199893515091E+000	-7.8618234E-001	-7.8643608E-001	0	1.000000000000000E+000	-1.3711971E-005	1.1769997E-007
2	1	0	1	0	4.235199893009849E+000	-7.8518230E-001	-7.8542393E-001	0	1.000000000000000E+000	-1.3716833E-005	2.2069288E-007
2	1	0	1	0	4.255199892504606E+000	-7.8418213E-001	-7.8443521E-001	0	1.000000000000000E+000	-1.3723686E-005	1.9220663E-007
2	1	0	1	0	4.275199891999364E+000	-7.8318208E-001	-7.8345394E-001	0	1.000000000000000E+000	-1.3728054E-005	9.7940443E-008
2	1	0	1	0	4.295199891494121E+000	-7.8218204E-001	-7.8244817E-001	0	1.000000000000000E+000	-1.3728746E-005	8.9525194E-008
2	1	0	1	0	4.315199890988879E+000	-7.8118187E-001	-7.8143930E-001	0	1.000000000000000E+000	-1.3728853E-005	4.3329379E-008
2	1	0	1	0	4.335199890483636E+000	-7.8018177E-001	-7.8045583E-001	0	1.000000000000000E+000	-1.3731360E-005	1.2444880E-007
2	1	0	1	0	4.355199889978394E+000	-7.7918178E-001	-7.7943838E-001	0	1.000000000000000E+000	-1.3736431E-005	1.2639144E-007
2	1	0	1	0	4.375199889473151E+000	-7.7818161E-001	-7.7846450E-001	0	1.000000000000000E+000	-1.3739991E-005	6.8927847E-008
2	1	0	1	0	4.395199888967909E+000	-7.7718157E-001	-7.7744401E-001	0	1.000000000000000E+000	-1.3739703E-005	3.7767358E-009
2	1	0	1	0	4.415199888462666E+000	-7.7618152E-001	-7.7644461E-001	0	1.000000000000000E+000	-1.3738557E-005	2.9802820E-008
2	1	0	1	0	4.435199887957424E+000	-7.7518135E-001	-7.7542090E-001	0	1.000000000000000E+000	-1.3740385E-005	9.2822162E-008
2	1	0	1	0	4.455199887452181E+000	-7.7418131E-001	-7.7447134E-001	0	1.000000000000000E+000	-1.3744094E-005	7.6343042E-008
2	1	0	1	0	4.475199886946939E+000	-7.7318126E-001	-7.7344441E-001	0	1.000000000000000E+000	-1.3744936E-005	-3.1242596E-008
2	1	0	1	0	4.495199886441696E+000	-7.7218115E-001	-7.7245033E-001	0	1.000000000000000E+000	-1.3742842E-005	-2.9475384E-009
2	1	0	1	0	4.515199885936454E+000	-7.7118105E-001	-7.7147543E-001	0	1.000000000000000E+000	-1.3741117E-005	-4.6567701E-009
2	1	0	1	0	4.535199885431211E+000	-7.7018100E-001	-7.7045166E-001	0	1.000000000000000E+000	-1.3741581E-005	-3.0734364E-009
2	1	0	1	0	4.555199884925969E+000	-7.6918089E-001	-7.6942158E-001	0	1.000000000000000E+000	-1.3744010E-005	5.3444790E-008
2	1	0	1	0	4.575299884418200E+000	-7.6817858E-001	-7.6842088E-001	0	1.000000000000000E+000	-1.3745023E-005	-3.2128671E-009
2	1	0	0	0	4.595399883910432E+000	-7.6718074E-001	-7.6743978E-001	0	1.000000000000000E+000	-1.3742188E-005	-8.7143313E-008
2	1	0	0	0	4.615399883405189E+000	-7.6618063E-001	-7.6641184E-001	0	1.000000000000000E+000	-1.3738929E-005	-6.1796904E-008
2	1	0	0	0	4.635399882899947E+000	-7.6518053E-001	-7.6542419E-001	0	1.000000000000000E+000	-1.3738494E-005	-2.4347923E-008
2	1	0	0	0	4.655399882394704E+000	-7.6418048E-001	-7.6447248E-001	0	1.000000000000000E+000	-1.3739944E-005	4.6675375E-009
2	1	0	0	0	4.675399881889462E+000	-7.6318038E-001	-7.6344764E-001	0	1.000000000000000E+000	-1.3738538E-005	-1.0699996E-007
2	1	0	0	0	4.695399881384219E+000	-7.6218027E-001	-7.6239747E-001	0	1.000000000000000E+000	-1.3733772E-005	-1.2848784E-007
2	1	0	0	0	4.715399880878977E+000	-7.6118022E-001	-7.6145220E-001	0	1.000000000000000E+000	-1.3729365E-005	-1.0430037E-007
2	1	0	0	0	4.735399880373734E+000	-7.6018012E-001	-7.6045489E-001	0	1.000000000000000E+000	-1.3728046E-005	-5.8334987E-008
2	1	0	0	0	4.755399879868492E+000	-7.5918001E-001	-7.5946188E-001	0	1.000000000000000E+000	-1.3727822E-005	-9.0293639E-008
2	1	0	0	0	4.775399879363249E+000	-7.5817996E-001	-7.5848269E-001	0	1.000000000000000E+000	-1.3725507E-005	-7.9749924E-008
2	1	0	0	0	4.795399878858007E+000	-7.5717986E-001	-7.5741547E-001	0	1.000000000000000E+000	-1.3719708E-005	-1.8889969E-007
2	1	0	0	0	4.815399878352764E+000	-7.5617969E-001	-7.5647134E-001	0	1.000000000000000E+000	-1.3713570E-005	-1.4123667E-007
2	1	0	0	0	4.835399877847522E+000	-7.5517970E-001	-7.5544649E-001	0	1.000000000000000E+000	-1.3710861E-005	-9.3404118E-008
2	1	0	0	0	4.855399877342279E+000	-7.5417960E-001	-7.5445247E-001	0	1.000000000000000E+000	-1.3709777E-005	-1.1036313E-007
2	1	0	0	0	4.875399876837037E+000	-7.5317943E-001	-7.5346369E-001	0	1.000000000000000E+000	-1.3706454E-005	-1.6776715E-007
2	1	0	0	0	4.895399876331794E+000	-7.5217944E-001	-7.5246119E-001	0	1.000000000000000E+000	-1.3699338E-005	-2.4356723E-007
2	1	0	0	0	4.915399875826552E+000	-7.5117934E-001	-7.5146919E-001	0	1.000000000000000E+000	-1.3692288E-005	-1.8804265E-007
2	1	0	0	0	4.935399875321309E+000	-7.5017917E-001	-7.5044227E-001	0	1.000000000000000E+000	-1.3688134E-005	-1.6077242E-007
2	1	0	0	0	4.955399874816067E+000	-7.4917918E-001	-7.4944502E-001	0	1.000000000000000E+000	-1.3685623E-005	-1.5664153E-007
2	1	0	0	0	4.975399874310824E+000	-7.4817908E-001	-7.4843180E-001	0	1.000000000000000E+000	-1.3681116E-005	-1.9737514E-007
2	1	0	0	0	4.995399873805582E+000	-7.4717891E-001	-7.4742407E-001	0	1.000000000000000E+000	-1.3672922E-005	-2.6731664E-007
2	1	0	0	0	5.015399873300339E+000	-7.4617893E-001	-7.4644911E-001	0	1.000000000000000E+000	-1.3663393E-005	-3.1001474E-007
2	1	0	0	0	5.035399872795097E+000	-7.4517882E-001	-7.4542427E-001	0	1.000000000000000E+000	-1.3657551E-005	-1.6293711E-007
2	1	0	0	0	5.055399872289854E+000	-7.4417871E-001	-7.4446523E-001	0	1.000000000000000E+000	-1.3654373E-005	-2.0376329E-007
2	1	0	0	0	5.075399871784612E+000	-7.4317867E-001	-7.4346477E-001	0	1.000000000000000E+000	-1.3647713E-005	-3.1518772E-007
2	1	0	0	0	5.095399871279369E+000	-7.4217856E-001	-7.4246329E-001	0	1.000000000000000E+000	-1.3637315E-005	-2.8399288E-007
2	1	0	0	0	5.115399870774127E+000	-7.4117845E-001	-7.4143642E-001	0	1.000000000000000E+000	-1.3627659E-005	-2.9558618E-007
2	1	0	0	0	5.135399870268884E+000	-7.4017841E-001	-7.4044979E-001	0	1.000000000000000E+000	-1.3620865E-005	-2.5229232E-007
2	1	0	0	0	5.155399869763642E+000	-7.3917830E-001	-7.3940688E-001	0	1.000000000000000E+000	-1.3615394E-005	-2.7336486E-007
2	1	0	0	0	5.175399869258399E+000	-7.3817819E-001	-7.3843193E-001	0	1.000000000000000E+000	-1.3607937E-005	-3.1663689E-007
2	1	0	0	0	5.195399868753157E+000	-7.3717815E-001	-7.3745817E-001	0	1.000000000000000E+000	-1.3596979E-005	-3.6753994E-007
2	1	0	0	0	5.215399868247914E+000	-7.3617804E-001	-7.3640144E-001	0	1.000000000000000E+000	-1.3585583E-005	-3.6595446E-007
2	1	0	0	0	5.235399867742672E+000	-7.3517793E-001	-7.3541796E-001	0	1.000000000000000E+000	-1.3577246E-005	-2.9923658E-007
2	1	0	0	0	5.255399867237429E+000	-7.3417789E-001	-7.3447263E-001	0	1.000000000000000E+000	-1.3570373E-005	-3.1008634E-007
2	1	0	0	0	5.275399866732187E+000	-7.3317778E-001	-7.3346382E-001	0	1.000000000000000E+000	-1.3560536E-005	-4.2033221E-007
2	1	0	0	0	5.295399866226944E+000	-7.3217767E-001	-7.3241252E-001	0	1.000000000000000E+000	-1.3548052E-005	-3.8337427E-007
2	1	0	0	0	5.315399865721702E+000	-7.3117763E-001	-7.3143649E-001	0	1.000000000000000E+000	-1.3535698E-005	-3.9548985E-007
2	1	0	0	0	5.335399865216459E+000	-7.3017752E-001	-7.3044664E-001	0	1.000000000000000E+000	-1.3525458E-005	-4.0028075E-007
2	1	0	0	0	5.355399864711217E+000	-7.2917742E-001	-7.2943139E-001	0	1.000000000000000E+000	-1.3517168E-005	-3.4904943E-007
2	1	0	0	0	5.375399864205974E+000	-7.2817737E-001	-7.2846806E-001	0	1.000000000000000E+000	-1.3506504E-005	-4.3128185E-007
2	1	0	0	0	5.395399863700732E+000	-7.2717726E-001	-7.2747827E-001	0	1.000000000000000E+000	-1.3491606E-005	-5.0128682E-007
2	1	0	0	0	5.415399863195489E+000	-7.2617716E-001	-7.2646302E-001	0	1.000000000000000E+000	-1.3476256E-005	-4.7966614E-007
2	1	0	0	0	5.435399862690247E+000	-7.2517705E-001	-7.2542971E-001	0	1.000000000000000E+000	-1.3464606E-005	-4.0220075E-007
2	1	0	0	0	5.455399862185004E+000	-7.2417700E-001	-7.2443783E-001	0	1.000000000000000E+000	-1.3454974E-005	-4.3252089E-007
2	1	0	0	0	5.475399861679762E+000	-7.2317690E-001	-7.2346497E-001	0	1.000000000000000E+000	-1.3442409E-005	-4.8737212E-007
2	1	0	0	0	5.495399861174519E+000	-7.2217679E-001	-7.2243702E-001	0	1.000000000000000E+000	-1.3426092E-005	-5.5197233E-007
2	1	0	0	0	5.515399860669277E+000	-7.2117680E-001	-7.2145247E-001	0	1.000000000000000E+000	-1.3409855E-005	-5.1201101E-007
2	1	0	0	0	5.535399860164034E+000	-7.2017664E-001	-7.2044349E-001	0	1.000000000000000E+000	-1.3396450E-005	-4.9614181E-007
2	1	0	0	0	5.555399859658792E+000	-7.1917653E-001	-7.1945804E-001	0	1.000000000000000E+000	-1.3384675E-005	-4.7961254E-007
2	1	0	0	0	5.575399859153549E+000	-7.1817654E-001	-7.1847773E-001	0	1.000000000000000E+000	-1.3370828E-005	-5.2893716E-007
2	1	0	0	0	5.595399858648307E+000	-7.1717638E-001	-7.1747416E-001	0	1.000000000000000E+000	-1.3352404E-005	-6.5859098E-007
2	1	0	0	0	5.615399858143064E+000	-7.1617627E-001	-7.1642280E-001	0	1.000000000000000E+000	-1.3333354E-005	-6.0474349E-007
2	1	0	0	0	5.635399857637822E+000	-7.1517628E-001	-7.1543193E-001	0	1.000000000000000E+000	-1.3318696E-005	-5.0733269E-007
2	1	0	0	0	5.655399857132579E+000	-7.1417612E-001	-7.1443361E-001	0	1.000000000000000E+000	-1.3305310E-005	-5.9644054E-007
2	1	0	0	0	5.675399856627337E+000	-7.1317607E-001	-7.1344703E-001	0	1.000000000000000E+000	-1.3288403E-005	-6.3363268E-007
2	1	0	0	0	5.695399856122094E+000	-7.1217602E-001	-7.1243912E-001	0	1.000000000000000E+000	-1.3268313E-005	-6.7273629E-007
2	1	0	0	0	5.715399855616852E+000	-7.1117586E-001	-7.1140903E-001	0	1.000000000000000E+000	-1.3247869E-005	-6.6342591E-007
2	1	0	0	0	5.735399855111609E+000	-7.1017581E-001	-7.1045214E-001	0	1.000000000000000E+000	-1.3230937E-005	-6.1193572E-007
2	1	0	0	0	5.755399854606367E+000	-7.0917577E-001	-7.0940077E-001	0	1.000000000000000E+000	-1.3215526E-005	-6.1758095E-007
2	1	0	0	0	5.775399854101124E+000	-7.0817560E-001	-7.0839721E-001	0	1.000000000000000E+000	-1.3197608E-005	-6.8289785E-007
2	1	0	0	0	5.795399853595882E+000	-7.0717555E-001	-7.0744771E-001	0	1.000000000000000E+000	-1.3175088E-005	-7.7668591E-007
2	1	0	0	0	5.815399853090639E+000	-7.0617545E-001	-7.0645148E-001	0	1.000000000000000E+000	-1.3151843E-005	-7.4026184E-007
2	1	0	0	0	5.835399852585397E+000	-7.0517534E-001	-7.0543730E-001	0	1.000000000000000E+000	-1.3132805E-005	-6.4330391E-007
2	1	0	0	0	5.855399852080154E+000	-7.0417529E-001	-7.0446235E-001	0	1.000000000000000E+000	-1.3115253E-005	-7.2230722E-007
2	1	0	0	0	5.875399851574912E+000	-7.0317519E-001	-7.0345658E-001	0	1.000000000000000E+000	-1.3094495E-005	-7.7444525E-007
2	1	0	0	0	5.895399851069669E+000	-7.0217508E-001	-7.0242965E-001	0	1.000000000000000E+000	-1.3069849E-005	-8.2819963E-007
2	1	0	0	0	5.915399850564427E+000	-7.0117503E-001	-7.0141017E-001	0	1.000000000000000E+000	-1.3045284E-005	-7.9497454E-007
2	1	0	0	0	5.935399850059184E+000	-7.0017493E-001	-7.0043951E-001	0	1.000000000000000E+000	-1.3023314E-005	-7.8358795E-007
2	1	0	0	0	5.955399849553942E+000	-6.9917482E-001	-6.9947940E-001	0	1.000000000000000E+000	-1.3002598E-005	-7.8029461E-007
2	1	0	0	0	5.975399849048699E+000	-6.9817477E-001	-6.9845772E-001	0	1.000000000000000E+000	-1.2980182E-005	-8.2659659E-007
2	1	0	0	0	5.995399848543457E+000	-6.9717467E-001	-6.9746363E-001	0	1.000000000000000E+000	-1.2953454E-005	-9.1701384E-007
2	1	0	0	0	6.015399848038214E+000	-6.9617462E-001	-6.9642508E-001	0	1.000000000000000E+000	-1.2925854E-005	-9.0507478E-007
2	1	0	0	0	6.035399847532972E+000	-6.9517452E-001	-6.9549680E-001	0	1.000000000000000E+000	-1.2901774E-005	-8.2676462E-007
2	1	0	0	0	6.055399847027729E+000	-6.9417441E-001	-6.9444966E-001	0	1.000000000000000E+000	-1.2879168E-005	-8.7060272E-007
2	1	0	0	0	6.075399846522487E+000	-6.9317436E-001	-6.9344085E-001	0	1.000000000000000E+000	-1.2852712E-005	-9.5821861E-007
2	1	0	0	0	6.095399846017244E+000	-6.9217426E-001	-6.9242448E-001	0	1.000000000000000E+000	-1.2822501E-005	-9.8951443E-007
2	1	0	0	0	6.115399845512002E+000	-6.9117415E-001	-6.9140178E-001	0	1.000000000000000E+000	-1.2792418E-005	-9.6456006E-007
2	1	0	0	0	6.135399845006759E+000	-6.9017410E-001	-6.9041723E-001	0	1.000000000000000E+000	-1.2765064E-005	-9.4501536E-007
2	1	0	0	0	6.155399844501517E+000	-6.8917400E-001	-6.8941152E-001	0	1.000000000000000E+000	-1.2740052E-005	-9.2713219E-007
2	1	0	0	0	6.175399843996274E+000	-6.8817389E-001	-6.8846625E-001	0	1.000000000000000E+000	-1.2712255E-005	-1.0224462E-006
2	1	0	0	0	6.195399843491032E+000	-6.8717384E-001	-6.8741387E-001	0	1.000000000000000E+000	-1.2679707E-005	-1.0845266E-006
2	1	0	0	0	6.215399842985789E+000	-6.8617374E-001	-6.8643576E-001	0	1.000000000000000E+000	-1.2646771E-005	-1.0539853E-006
2	1	0	0	0	6.235399842480547E+000	-6.8517363E-001	-6.8544173E-001	0	1.000000000000000E+000	-1.2617115E-005	-1.0233415E-006
2	1	0	0	0	6.255399841975304E+000	-6.8417358E-001	-6.8443602E-001	0	1.000000000000000E+000	-1.2589349E-005	-1.0009891E-006
2	1	0	0	0	6.275399841470062E+000	-6.8317348E-001	-6.8346107E-001	0	1.000000000000000E+000	-1.2558373E-005	-1.1148135E-006
2	1	0	0	0	6.295399840964819E+000	-6.8217337E-001	-6.8243927E-001	0	1.000000000000000E+000	-1.2523449E-005	-1.1566372E-006
2	1	0	0	0	6.315399840459577E+000	-6.8117332E-001	-6.8138379E-001	0	1.000000000000000E+000	-1.2488387E-005	-1.1244523E-006
2	1	0	0	0	6.335399839954334E+000	-6.8017322E-001	-6.8040252E-001	0	1.000000000000000E+000	-1.2456033E-005	-1.1231729E-006
2	1	0	0	0	6.355399839449092E+000	-6.7917317E-001	-6.7945302E-001	0	1.000000000000000E+000	-1.2424703E-005	-1.0969943E-006
2	1	0	0	0	6.375399838943849E+000	-6.7817307E-001	-6.7844307E-001	0	1.000000000000000E+000	-1.2391529E-005	-1.1440053E-006
2	1	0	0	0	6.395399838438607E+000	-6.7717296E-001	-6.7739278E-001	0	1.000000000000000E+000	-1.2354002E-005	-1.2551362E-006
2	1	0	0	0	6.415399837933364E+000	-6.7617291E-001	-6.7646974E-001	0	1.000000000000000E+000	-1.2315906E-005	-1.2167734E-006
2	1	0	0	0	6.435399837428122E+000	-6.7517281E-001	-6.7539412E-001	0	1.000000000000000E+000	-1.2281756E-005	-1.1460390E-006
2	1	0	0	0	6.455399836922879E+000	-6.7417270E-001	-6.7444348E-001	0	1.000000000000000E+000	-1.2249129E-005	-1.1835517E-006
2	1	0	0	0	6.475399836417637E+000	-6.7317265E-001	-6.7345893E-001	0	1.000000000000000E+000	-1.2213354E-005	-1.2301225E-006
2	1	0	0	0	6.495399835912394E+000	-6.7217255E-001	-6.7238533E-001	0	1.000000000000000E+000	-1.2173641E-005	-1.2858477E-006
2	1	0	0	0	6.515399835407152E+000	-6.7117244E-001	-6.7141992E-001	0	1.000000000000000E+000	-1.2134044E-005	-1.2595311E-006
2	1	0	0	0	6.535399834901909E+000	-6.7017239E-001	-6.7043757E-001	0	1.000000000000000E+000	-1.2097657E-005	-1.2323800E-006
2	1	0	0	0	6.555399834396667E+000	-6.6917229E-001	-6.6942441E-001	0	1.000000000000000E+000	-1.2062357E-005	-1.2614486E-006
2	1	0	0	0	6.575399833891424E+000	-6.6817218E-001	-6.6841871E-001	0	1.000000000000000E+000	-1.2024399E-005	-1.3101696E-006
2	1	0	0	0	6.595399833386182E+000	-6.6717213E-001	-6.6741931E-001	0	1.000000000000000E+000	-1.1982615E-005	-1.3608546E-006
2	1	0	0	0	6.615399832880939E+000	-6.6617203E-001	-6.6640300E-001	0	1.000000000000000E+000	-1.1940892E-005	-1.3602551E-006
2	1	0	0	0	6.635399832375697E+000	-6.6517192E-001	-6.6542596E-001	0	1.000000000000000E+000	-1.1902266E-005	-1.2785041E-006
2	1	0	0	0	6.655399831870454E+000	-6.6417187E-001	-6.6446155E-001	0	1.000000000000000E+000	-1.1866109E-005	-1.2788598E-006
2	1	0	0	0	6.675399831365212E+000	-6.6317177E-001	-6.6343474E-001	0	1.000000000000000E+000	-1.1826738E-005	-1.3662009E-006
2	1	0	0	0	6.695399830859969E+000	-6.6217172E-001	-6.6245234E-001	0	1.000000000000000E+000	-1.1781868E-005	-1.4444852E-006
2	1	0	0	0	6.715399830354727E+000	-6.6117162E-001	-6.6142958E-001	0	1.000000000000000E+000	-1.1737922E-005	-1.3510052E-006
2	1	0	0	0	6.735399829849484E+000	-6.6017151E-001	-6.6043454E-001	0	1.000000000000000E+000	-1.1698317E-005	-1.3464096E-006
2	1	0	0	0	6.755399829344242E+000	-6.5917146E-001	-6.5947652E-001	0	1.000000000000000E+000	-1.1659958E-005	-1.3213772E-006
2	1	0	0	0	6.775399828838999E+000	-6.5817136E-001	-6.5843999E-001	0	1.000000000000000E+000	-1.1618969E-005	-1.3964163E-006
2	1	0	0	0	6.795399828333757E+000	-6.5717125E-001	-6.5742689E-001	0	1.000000000000000E+000	-1.1573678E-005	-1.4577038E-006
2	1	0	0	0	6.815399827828514E+000	-6.5617120E-001	-6.5644026E-001	0	1.000000000000000E+000	-1.1528029E-005	-1.4451689E-006
2	1	0	0	0	6.835399827323272E+000	-6.5517110E-001	-6.5545678E-001	0	1.000000000000000E+000	-1.1486074E-005	-1.3739880E-006
2	1	0	0	0	6.855399826818029E+000	-6.5417099E-001	-6.5443939E-001	0	1.000000000000000E+000	-1.1445716E-005	-1.3824708E-006
2	1	0	0	0	6.875399826312787E+000	-6.5317094E-001	-6.5340078E-001	0	1.000000000000000E+000	-1.1402424E-005	-1.4518707E-006
2	1	0	0	0	6.895499825805018E+000	-6.5216756E-001	-6.5239000E-001	0	1.000000000000000E+000	-1.1354925E-005	-1.4950856E-006
2	1	0	0	0	6.915499825299776E+000	-6.5117514E-001	-6.5144062E-001	0	1.000000000000000E+000	-1.1308401E-005	-1.4439756E-006
2	1	0	1	0	6.935599824792007E+000	-6.5017062E-001	-6.5044093E-001	0	1.000000000000000E+000	-1.1264988E-005	-1.4311714E-006
2	1	0	1	0	6.955599824286764E+000	-6.4917052E-001	-6.4945316E-001	0	1.000000000000000E+000	-1.1223551E-005	-1.4089239E-006
2	1	0	1	0	6.975599823781522E+000	-6.4817047E-001	-6.4846343E-001	0	1.000000000000000E+000	-1.1179550E-005	-1.4723153E-006
2	1	0	1	0	6.995599823276279E+000	-6.4717036E-001	-6.4743537E-001	0	1.000000000000000E+000	-1.1130943E-005	-1.5535639E-006
2	1	0	1	0	7.015599822771037E+000	-6.4617026E-001	-6.4640528E-001	0	1.000000000000000E+000	-1.1082355E-005	-1.4921955E-006
2	1	0	1	0	7.035599822265795E+000	-6.4517021E-001	-6.4546210E-001	0	1.000000000000000E+000	-1.1038577E-005	-1.4214054E-006
2	1	0	1	0	7.055599821760552E+000	-6.4417011E-001	-6.4446282E-001	0	1.000000000000000E+000	-1.0996035E-005	-1.4513730E-006
2	1	0	1	0	7.075599821255310E+000	-6.4317000E-001	-6.4341778E-001	0	1.000000000000000E+000	-1.0949137E-005	-1.5383756E-006
2	1	0	1	0	7.095599820750067E+000	-6.4216989E-001	-6.4244288E-001	0	1.000000000000000E+000	-1.0898083E-005	-1.5699106E-006
2	1	0	1	0	7.115599820244825E+000	-6.4116985E-001	-6.4144248E-001	0	1.000000000000000E+000	-1.0847853E-005	-1.5310414E-006
2	1	0	1	0	7.135599819739582E+000	-6.4016974E-001	-6.4044946E-001	0	1.000000000000000E+000	-1.0801592E-005	-1.5132310E-006
2	1	0	1	0	7.155599819234340E+000	-6.3916969E-001	-6.3946182E-001	0	1.000000000000000E+000	-1.0756906E-005	-1.5142759E-006
2	1	0	1	0	7.175599818729097E+000	-6.3816959E-001	-6.3845074E-001	0	1.000000000000000E+000	-1.0709026E-005	-1.5609659E-006
2	1	0	1	0	7.195599818223855E+000	-6.3716954E-001	-6.3743967E-001	0	1.000000000000000E+000	-1.0656730E-005	-1.6221524E-006
2	1	0	1	0	7.215599817718612E+000	-6.3616943E-001	-6.3641268E-001	0	1.000000000000000E+000	-1.0604590E-005	-1.5987337E-006
2	1	0	1	0	7.235599817213370E+000	-6.3516933E-001	-6.3547492E-001	0	1.000000000000000E+000	-1.0557097E-005	-1.5107968E-006
2	1	0	1	0	7.255599816708127E+000	-6.3416928E-001	-6.3440341E-001	0	1.000000000000000E+000	-1.0511224E-005	-1.5433205E-006
2	1	0	1	0	7.275599816202885E+000	-6.3316917E-001	-6.3345832E-001	0	1.000000000000000E+000	-1.0461564E-005	-1.6045248E-006
2	1	0	1	0	7.295599815697642E+000	-6.3216907E-001	-6.3244194E-001	0	1.000000000000000E+000	-1.0408398E-005	-1.6277370E-006
2	1	0	1	0	7.315599815192400E+000	-6.3116902E-001	-6.3141918E-001	0	1.000000000000000E+000	-1.0356199E-005	-1.5818730E-006
2	1	0	1	0	7.335599814687157E+000	-6.3016886E-001	-6.3038373E-001	0	1.000000000000000E+000	-1.0307379E-005	-1.5381105E-006
2	1	0	1	0	7.355599814181915E+000	-6.2916881E-001	-6.2943637E-001	0	1.000000000000000E+000	-1.0259766E-005	-1.5840972E-006
2	1	0	1	0	7.375599813676672E+000	-6.2816876E-001	-6.2839884E-001	0	1.000000000000000E+000	-1.0209857E-005	-1.5641026E-006
2	1	0	1	0	7.395599813171430E+000	-6.2716860E-001	-6.2740052E-001	0	1.000000000000000E+000	-1.0156452E-005	-1.6418729E-006
2	1	0	1	0	7.415599812666187E+000	-6.2616855E-001	-6.2647229E-001	0	1.000000000000000E+000	-1.0102921E-005	-1.6121816E-006
2	1	0	1	0	7.435599812160945E+000	-6.2516850E-001	-6.2541360E-001	0	1.000000000000000E+000	-1.0053601E-005	-1.5295611E-006
2	1	0	1	0	7.455599811655702E+000	-6.2416834E-001	-6.2447679E-001	0	1.000000000000000E+000	-1.0006439E-005	-1.5232755E-006
